Date,TSLA.US,^NDQ,GM.US,^DJI
2012/6/21,-11.76731794,-6.087802215,-9.772243199,-4.889511314
2012/6/22,12.42660764,2.914388844,-0.456537619,1.336334868
2012/6/25,-5.0318067,-4.862710118,-8.415660446,-2.731635231
2012/6/26,-11.32590052,1.57783764,-0.745864289,0.640063794
2012/6/27,2.768906626,1.862259378,-2.378520308,1.841691883
2012/6/28,-4.302637199,-2.245836985,2.055953672,-0.490020995
2012/6/29,-0.955109838,7.506606445,-1.288423206,5.511511427
2012/7/2,-7.110498562,1.37817073,-1.88827228,-0.16886528
2012/7/3,2.137743195,2.105054503,14.04901049,1.406802218
2012/7/5,4.647749511,0.003360125,-1.595490499,-0.910666248
2012/7/6,-1.921229587,-3.25843716,-2.789080347,-2.40759824
2012/7/9,4.033155857,-0.473218876,-1.081503097,-0.70816373
2012/7/10,-1.745795087,-2.510428854,-5.215697869,-1.632539774
2012/7/11,1.918768918,-1.236075843,1.27509157,-0.960039895
2012/7/12,9.441035479,-1.886266525,-7.151300622,-0.620015185
2012/7/13,11.84977064,3.68782251,3.714560404,4.052645016
2012/7/16,12.48177005,-0.991070907,-3.050699243,-0.975965576
2012/7/17,-18.14518652,1.130503221,2.855332077,1.538632583
2012/7/18,-8.995515735,2.797212409,5.99098203,2.013972078
2012/7/19,0.933127423,1.979541902,0.883929959,0.671252721
2012/7/20,-3.718629871,-3.422232712,-9.698651352,-2.333049533
2012/7/23,-8.886063048,-3.003965405,-0.751889794,-1.971328681
2012/7/24,-6.686643836,-2.34935903,-3.652952663,-2.046541828
2012/7/25,-7.456027909,-0.764061348,-2.892237256,1.163678182
2012/7/26,-7.081606218,3.416846516,4.130745885,4.178746534
2012/7/27,12.26450811,5.60269593,7.328087488,3.641585577
2012/7/30,-18.29891274,-1.035296424,-3.946229526,-0.050666659
2012/7/31,0.640311957,-0.536349564,4.544905275,-1.230206356
2012/8/1,-10.66739606,-1.642274929,-0.65604684,-0.722978811
2012/8/2,-1.428571429,-0.893771338,-6.630615861,-1.776647398
2012/8/3,11.20689655,4.994380999,11.76182974,4.217952182
2012/8/6,9.168041804,1.854004515,-2.372165724,0.40737101
2012/8/7,17.50969666,2.169797753,7.202676777,0.973698514
2012/8/8,-9.587587459,-0.382146386,-0.491659294,0.133651261
2012/8/9,2.75095007,0.613532586,3.317667015,-0.198282588
2012/8/10,4.504837632,0.183857631,-1.362552158,0.8119898
2012/8/13,10.27054108,0.137378098,-0.84953837,-0.729106334
2012/8/14,-14.03633301,-0.45822691,-3.162105531,0.051444899
2012/8/15,-0.16952782,1.155957282,-0.848885516,-0.139688767
2012/8/16,7.653061224,2.594913112,14.75930825,1.620422066
2012/8/17,-2.392326733,1.159225311,7.962210347,0.473392296
2012/8/20,-4.166104355,-0.030878343,-1.601750263,-0.067042304
2012/8/21,-3.387840372,-0.727356065,-2.692245975,-1.282057078
2012/8/22,7.214003411,0.522453264,1.165522172,-0.583553854
2012/8/23,6.51084055,-1.648680568,-4.538795037,-2.188227828
2012/8/24,-10.00649202,1.341946682,-1.894158561,1.924378861
2012/8/27,-10.00040678,0.276891905,0.503237289,-0.632696381
2012/8/28,3.266684322,0.32132735,-3.292032363,-0.412962764
2012/8/29,-2.44030596,0.329039303,4.248307194,0.08566747
2012/8/30,0,-2.635345435,-2.172573095,-2.036432632
2012/8/31,0.967529039,1.4965346,2.850335823,1.733174573
2012/9/4,-3.330563343,0.660262931,-0.531076335,-1.048443033
2012/9/5,-1.776385928,-0.470722522,5.314444309,0.221311236
2012/9/6,5.457220012,5.419855536,7.952814693,4.685195915
2012/9/7,7.006141867,0.048631773,10.24306661,0.275353596
2012/9/10,-16.86538864,-2.582562284,-4.194262327,-0.98353153
2012/9/11,3.926737437,0.041075766,-0.125839875,1.30278574
2012/9/12,4.316554526,0.787558825,1.745669777,0.187452715
2012/9/13,10.60822243,3.333001532,4.321268621,3.87205766
2012/9/14,7.717533442,2.227623161,6.502958024,0.988008739
2012/9/17,17.68632774,-0.414579375,-3.523704924,-0.740618404
2012/9/18,-9.219436416,-0.068424844,6.618466176,0.212866429
2012/9/19,-2.312942427,0.379193152,3.282403762,0.245491218
2012/9/20,-1.207729469,-0.52315388,-3.331758034,0.349279273
2012/9/21,-7.120145631,0.314865427,3.881012443,-0.32102835
2012/9/24,5.330205413,-1.507880602,-4.421729492,-0.378328462
2012/9/25,-24.46183953,-3.405013952,-8.642581251,-1.869064793
2012/9/26,-1.084598698,-1.9268827,-1.389779183,-0.818128114
2012/9/27,8.623366013,3.466722695,-2.240800631,1.350504081
2012/9/28,6.93270785,-1.623573296,-4.632874485,-0.905385375
2012/10/1,-1.024590164,-0.216607888,3.739145338,1.450830646
2012/10/2,5.487397119,0.522718586,6.388679373,-0.60580343
2012/10/3,-4.195462759,1.217131832,7.486360992,0.227148659
2012/10/4,0.853670399,1.134685494,2.677800633,1.495967649
2012/10/5,-4.336734694,-1.053355178,1.522429138,0.640682825
2012/10/8,3.115264798,-1.900395065,-2.334673172,-0.486769066
2012/10/9,-7.521794872,-3.801789644,-2.040605807,-2.026701218
2012/10/10,0.26436423,-1.0799277,-1.408045057,-2.385417927
2012/10/11,-0.70378645,-0.194148988,4.43310913,-0.348071221
2012/10/12,-6.002383475,-0.434510282,-2.229319504,0.046149032
2012/10/15,-2.804354551,1.64826501,0.396167018,1.788976543
2012/10/16,6.678100988,3.017936283,3.172285638,2.375369016
2012/10/17,6.762283032,0.23781347,2.72622418,0.096297313
2012/10/18,-6.758550334,-2.51681636,4.969660824,-0.148631703
2012/10/19,-2.674755126,-5.47126953,-9.467183313,-3.79051793
2012/10/22,0.992251248,0.94323301,0.290688456,0.044590966
2012/10/23,4.847388066,-2.195919071,-7.593994489,-4.558706838
2012/10/24,-8.542165301,-0.732328806,-1.883792848,-0.480632366
2012/10/25,0.912199125,0.370593956,-0.655556043,0.503542769
2012/10/26,-1.272708443,0.153208846,-3.696166327,0.067347493
2012/10/31,6.857664094,-0.896936026,23.85664519,-0.205039822
2012/11/1,9.900554548,3.596463827,1.73788956,2.599175655
2012/11/2,-2.795344853,-3.139838281,1.095764226,-2.634776786
2012/11/5,22.32126648,1.469587174,-2.145430724,0.368131146
2012/11/6,-2.777380952,1.022615896,6.05996686,2.540335742
2012/11/7,3.130011027,-6.195363106,-11.0663934,-5.90664277
2012/11/8,-1.823871554,-3.550041024,-3.11411229,-2.346952268
2012/11/9,-7.904835364,0.802084556,3.245404644,0.079421949
2012/11/12,6.184047137,-0.052498046,2.195566306,-0.006047416
2012/11/13,4.377622108,-1.753458712,-4.354190571,-1.149036916
2012/11/14,-1.850446005,-3.214408317,-6.556072222,-3.630201204
2012/11/15,-4.461042065,-0.866759636,-2.983168423,-0.568175038
2012/11/16,8.273834728,1.42671329,-0.297973778,0.915496102
2012/11/19,8.479886181,5.514995812,11.29564848,4.123865714
2012/11/20,0.607152784,0.052296413,-3.294858561,-0.145553753
2012/11/21,-4.014772727,0.845996133,0,0.945770852
2012/11/23,-2.618181986,3.44262015,6.166594466,3.365106346
2012/11/26,1.088935574,0.836746044,0.217834034,-0.813048438
2012/11/27,-0.929657468,-0.755010448,-2.166141229,-1.720472231
2012/11/28,8.243014375,2.02086401,2.689121917,2.076776675
2012/11/29,3.613369467,1.692136454,7.998221189,0.706771063
2012/11/30,0.965048976,-0.148570897,-2.010112835,0.07218653
2012/12/3,5.91328221,-0.667720846,-3.585759413,-1.151196338
2012/12/4,-5.199306759,-0.458830191,-0.989733269,-0.266474363
2012/12/5,-1.401548673,-1.917949471,-4.010476346,1.596498705
2012/12/6,1.409450325,1.308975351,-4.30850732,0.758564393
2012/12/7,1.991150442,-0.939192512,6.332093717,1.55059186
2012/12/10,2.92690957,0.748814657,0.886108603,0.280308899
2012/12/11,5.13414068,2.957856818,1.690127087,1.491281621
2012/12/12,-0.141369048,-0.702279721,1.752822644,-0.056421737
2012/12/13,-11.69879226,-1.795899542,-4.972109533,-1.410484355
2012/12/14,1.487278359,-1.74038153,-5.111807862,-0.677829306
2012/12/17,4.362244898,3.304075953,2.47192673,1.910542893
2012/12/18,1.381179333,3.647943931,6.455349951,2.182973074
2012/12/19,0.144189072,-0.832370283,16.5587478,-1.853612025
2012/12/20,-1.300204132,0.495177968,1.464428144,1.127190901
2012/12/21,-3.121555506,-2.407888827,-0.16520007,-2.270179962
2012/12/24,2.058085209,-0.695959298,3.077845223,-0.980983774
2012/12/26,-5.032096021,-1.862178849,-0.327772556,-0.465976309
2012/12/27,0.744642371,-0.355332156,3.057344921,-0.34846686
2012/12/28,-3.487310775,-2.143400169,-0.972712904,-3.019934623
2012/12/31,4.891247906,4.999476406,8.803778181,3.208157915
2013/1/2,10.99756422,7.6792261,2.60335664,5.883827554
2013/1/3,-4.171032482,-0.93902823,5.918202544,-0.394965909
2013/1/4,-2.660698878,0.087887066,0.302904836,0.818624845
2013/1/7,-0.436047145,-0.229715701,-1.646548234,-0.947510311
2013/1/8,-4.80489925,-0.564732914,-2.431970553,-1.035542416
2013/1/9,-0.296170273,1.13202299,5.07655206,1.156513878
2013/1/10,-0.818221138,1.283884075,3.929239003,1.506850747
2013/1/11,-4.622360009,0.310722157,-0.64794217,0.319384584
2013/1/14,2.658386509,-0.651066662,-0.266485727,0.350114876
2013/1/15,4.810966342,-0.538893344,2.26058188,0.510278871
2013/1/16,1.474557522,0.543272105,-10.54863521,-0.437018698
2013/1/17,2.053155503,1.480333853,1.523132998,1.568880109
2013/1/18,1.017670157,-0.10283801,-1.7871624,0.987053564
2013/1/22,4.852628697,0.675501083,-5.513286043,1.144896957
2013/1/23,5.754475703,0.834346108,-0.565123056,1.223726883
2013/1/24,6.875,-1.846261657,1.857302737,0.834583394
2013/1/25,-0.067923763,1.543742293,2.506310936,1.277546359
2013/1/28,7.098441182,0.364319255,-2.047741895,-0.252770945
2013/1/29,-0.525572608,-0.050724408,-3.309982013,1.305474095
2013/1/30,-2.833003953,-0.899748229,-4.479377958,-0.788280702
2013/1/31,-0.065964907,-0.014320675,1.365306787,-0.895731401
2013/2/1,5.26458909,2.941476005,0.680102154,2.691265445
2013/2/4,-3.655030881,-3.769148501,-1.859439308,-2.314631411
2013/2/5,2.583465819,3.226429737,5.645686129,1.787093446
2013/2/6,6.818450039,-0.244357702,-0.57733046,0.129119484
2013/2/7,1.978876664,-0.264322325,-0.476147082,-0.759123785
2013/2/8,-1.519756839,2.27004894,0.862808831,0.877076603
2013/2/11,-5.224579511,-0.146374148,-0.316185034,-0.388230662
2013/2/12,-3.448403759,-0.431547619,0.15715392,0.849244591
2013/2/13,3.694576405,0.815160255,1.042482291,-0.638254617
2013/2/14,-0.975293856,0.139198218,-8.021887354,-0.170207775
2013/2/15,-8.224553818,-0.51818574,0.105383455,0.149748916
2013/2/19,15.11948585,1.688580621,-0.733862057,0.96393444
2013/2/20,-4.710406428,-3.825939214,-5.235503759,-1.925985721
2013/2/21,-21.92497655,-2.600800781,-5.431420226,-0.842216213
2013/2/22,6.754479522,2.421371296,5.637835267,2.160386208
2013/2/25,-11.97696203,-3.603146289,-7.18432824,-3.864128389
2013/2/26,0.363219895,1.075010028,4.756028334,2.103137149
2013/2/27,4.865313484,2.604923873,5.31634042,3.151769084
2013/2/28,-1.923076923,-0.163648783,-2.290956178,-0.370860588
2013/3/1,-1.291989664,0.755492549,0.560084635,0.625600787
2013/3/4,6.70995671,0.969322405,-1.081842715,0.677092279
2013/3/5,7.517917369,3.307636949,4.500885066,2.228758577
2013/3/6,7.094825505,-0.136470924,2.991112661,0.74489065
2013/3/7,3.581847198,0.754103346,-0.266587816,0.58144659
2013/3/8,1.569446025,0.949849788,1.102451031,1.179037077
2013/3/11,4.094093977,0.654980782,2.726622979,0.872052438
2013/3/12,0.127557382,-0.810822443,0.548623162,0.047932865
2013/3/13,-0.894363497,0.215894791,-2.668395207,0.090311044
2013/3/14,-13.6608342,1.063905187,0.805682376,1.450335102
2013/3/15,-10.58343204,-0.75638323,0.459240661,-0.430389968
2013/3/18,-0.992489384,-0.883329691,-1.536441537,-1.068787545
2013/3/19,-0.497155757,-0.655580231,0.577120978,0.065042631
2013/3/20,6.200105188,1.942491716,9.783835282,0.966911597
2013/3/21,0.417245595,-2.426871203,-4.873467862,-1.554604448
2013/3/22,4.23423461,1.737727301,-3.604077964,1.56953269
2013/3/25,6.212802038,-0.747303544,-0.538847695,-1.107357137
2013/3/26,2.198241407,1.327543041,-0.08077097,1.936287657
2013/3/27,1.980982567,0.310532271,-0.82643865,-0.575048164
2013/3/28,-1.768867925,0.84445973,-2.110007597,0.901477059
2013/3/29,0,0,0,0
2013/4/1,39.85253365,-2.169076241,-0.185700804,-0.097574929
2013/4/2,2.332970256,1.210958363,1.151265808,1.529556676
2013/4/3,-18.26792963,-2.785066024,-1.145988459,-1.903899943
2013/4/4,5.535583942,0.495557075,-0.535309381,0.958052555
2013/4/5,-3.808910011,-1.637219456,-1.971307693,-0.699364855
2013/4/8,2.780094271,1.434987796,0.635171,0.827826505
2013/4/9,-7.949129872,1.211110249,-0.562903925,1.026107402
2013/4/10,8.39537037,4.585590483,7.650580226,2.19409737
2013/4/11,10.33174829,0.220638411,11.88981933,1.062339214
2013/4/12,0.917928424,-0.394677834,-0.848354455,-0.00134543
2013/4/15,-2.571425633,-5.953049363,-5.985028653,-4.471223123
2013/4/16,13.22111637,3.741656277,4.844996089,2.698435531
2013/4/17,-0.767438876,-4.591638256,-1.712185291,-2.341127265
2013/4/18,8.360561056,-2.988607251,-2.48663434,-1.392918195
2013/4/19,4.577926951,3.134514079,1.48454459,0.178336316
2013/4/22,12.33508014,2.143596814,0.854927593,0.337858506
2013/4/23,4.084728033,2.766309474,5.140965542,2.61358246
2013/4/24,-2.84282215,0.024469846,4.996016248,-0.733043196
2013/4/25,7.783313504,1.555212332,2.146000606,0.41733952
2013/4/26,-3.846630917,-0.815352022,-1.696052208,0.199819057
2013/4/29,18.26222487,2.116331123,2.375565129,1.804581803
2013/4/30,-4.323348814,1.645741483,0.388331483,0.35512442
2013/5/1,-3.28741738,-2.227536132,-5.327062235,-2.339148776
2013/5/2,3.89428491,3.144010694,8.101049422,2.221455076
2013/5/3,2.033359853,2.844531853,7.557935833,2.3999466
2013/5/6,22.68558874,1.061080971,-2.186270223,-0.084646947
2013/5/7,-16.76469179,0.26967524,-1.332524629,1.458190955
2013/5/8,1.260582543,1.224743349,3.382526249,0.812289954
2013/5/9,60.98813496,-0.300298541,-3.337371266,-0.372390289
2013/5/10,26.51258897,2.010020034,-1.829335896,0.594558505
2013/5/13,35.95625062,0.160770301,-3.324729368,-0.443331312
2013/5/14,-12.98406206,1.731713771,4.423897641,2.046988804
2013/5/15,4.805535083,0.65052085,6.017383782,0.993082598
2013/5/16,21.83521924,-0.459439685,0.631541686,-0.695058619
2013/5/17,-2.032520325,2.433453383,7.938577837,1.988745649
2013/5/20,-4.262295082,-0.181481979,2.109745664,-0.311311416
2013/5/21,-6.532271514,0.406843552,-2.236705102,0.852609147
2013/5/22,-0.998830345,-2.7711786,-1.24907584,-1.306410755
2013/5/23,15.73246217,-0.280079693,-2.909591484,-0.206929171
2013/5/24,11.72759625,-0.020234606,0.177066435,0.140573409
2013/5/28,34.12121446,2.150100892,8.275703909,1.736412884
2013/5/29,-12.91580391,-1.531289321,0.694654414,-1.729302717
2013/5/30,0.764838366,1.71448182,4.3224036,0.355000392
2013/5/31,-17.12743348,-2.534156331,-5.425137973,-3.408913683
2013/6/3,-13.22090488,0.684334951,3.894490188,2.290022804
2013/6/4,6.075166824,-1.450783033,3.956535695,-1.253603146
2013/6/5,1.396957298,-3.176828454,-6.744273362,-3.57353695
2013/6/6,5.190311419,1.658836742,3.109849512,1.33734699
2013/6/7,12.04429892,3.297995064,4.263127111,3.448993459
2013/6/10,-4.875659116,0.327883501,-2.068461436,-0.15624877
2013/6/11,-13.94302849,-2.649858799,-5.828787777,-1.912414469
2013/6/12,8.626945062,-2.656425028,-3.517363691,-2.096115466
2013/6/13,1.151131255,3.303258706,7.82278963,3.015125477
2013/6/14,5.398505499,-1.581837602,-1.520100361,-1.744521642
2013/6/17,4.735541009,2.086278611,-4.074608932,1.819321335
2013/6/18,2.911204947,2.176192669,2.080692331,2.279008027
2013/6/19,3.119255673,-2.798534252,-2.596593667,-3.362660046
2013/6/20,-9.624684933,-5.703996283,-8.158249379,-5.85404895
2013/6/21,-2.732116244,-0.549092919,-2.682420565,0.695878664
2013/6/24,4.871795645,-2.717253705,-6.136213241,-2.362257929
2013/6/25,2.241723322,2.042454137,3.192360672,1.718162073
2013/6/26,8.105342722,2.115511561,5.722197716,2.537717704
2013/6/27,8.347403519,1.89857296,4.233548954,1.917319354
2013/6/28,-4.324944771,0.10215,1.583353293,-1.911712145
2013/7/1,22.86711665,2.294865202,5.184475641,1.095938187
2013/7/2,1.365527394,-0.079342202,0.724363458,-0.710352482
2013/7/3,-5.474450232,0.747801014,0.293482031,0.939901864
2013/7/5,10.52140727,2.592437719,3.875511564,2.456708621
2013/7/8,3.164189358,0.391592755,-0.196815709,1.467543262
2013/7/9,3.782688012,1.393898698,2.007226014,1.242225622
2013/7/10,-2.389732685,1.177138683,2.928237251,-0.141826914
2013/7/11,6.829253631,4.085765573,5.759241274,2.767194667
2013/7/12,8.538332935,1.521672302,1.789014909,0.054653927
2013/7/15,-5.080831409,0.514571898,0.701595281,0.322678686
2013/7/16,-35.77322018,-0.62300935,-2.214610734,-0.523273311
2013/7/17,25.6764099,0.798944004,1.251912894,0.30206739
2013/7/18,-2.536589382,0.088642659,3.30005576,1.260785029
2013/7/19,1.365412655,-1.638615671,-1.554005666,-0.077177664
2013/7/22,5.744378449,0.890565028,1.007280821,0.029111398
2013/7/23,0.633116883,-1.466507795,-1.003238649,0.356854534
2013/7/24,-2.118501663,0.023049393,3.604911626,-0.409500673
2013/7/25,4.86853117,1.787210862,-0.400684488,0.215059091
2013/7/26,10.71986005,0.552675448,-2.76548091,0.051749819
2013/7/29,10.10520519,-0.970064985,-1.959085158,-0.592268185
2013/7/30,-5.348386069,1.203759787,0.826974737,-0.02222656
2013/7/31,4.820003484,0.684369012,-4.333088848,-0.339065719
2013/8/1,2.364555407,3.403541282,4.175815416,2.072319566
2013/8/2,4.518533929,0.941987192,3.308042651,0.485346192
2013/8/5,12.1013587,0.227667573,-1.37434624,-0.738104118
2013/8/6,-4.371545608,-1.839992418,-5.368624317,-1.49547179
2013/8/7,-13.92894339,-0.802014311,-3.346802466,-0.774386323
2013/8/8,35.85253451,1.033795748,3.747554748,0.446813228
2013/8/9,-0.781860829,-0.613907422,0.072183925,-1.174482137
2013/8/12,-9.183088235,0.672110947,-0.27872993,-0.094486341
2013/8/13,-3.30777694,0.987070669,-0.970773838,0.507954769
2013/8/14,-10.43440502,-1.029328745,-1.859366274,-1.834022501
2013/8/15,0.555934071,-4.302626953,-7.200920666,-3.675104286
2013/8/16,4.170725342,-0.231550808,-1.245151995,-0.50819901
2013/8/19,5.105543977,-0.949960864,0.809052312,-1.172465284
2013/8/20,8.074534161,1.706560716,2.176264212,-0.12907425
2013/8/21,-2.874799438,-0.95472923,-1.869818771,-1.756983108
2013/8/22,15.62213094,2.702935449,3.344362012,1.11075311
2013/8/23,7.54299027,1.310904139,0.490296221,0.781388877
2013/8/26,3.677254317,-0.015036402,-0.997208557,-1.066752562
2013/8/27,4.247351114,-5.40317752,-8.798669034,-2.849002372
2013/8/28,-0.837524699,1.036042833,1.718610761,0.818549918
2013/8/29,-0.58575973,1.874991303,3.908001057,0.277243565
2013/8/30,4.426097717,-2.101345192,-2.702927008,-0.516139465
2013/9/3,-0.088757134,1.583622805,0.436661239,0.399215141
2013/9/4,2.486082378,2.521030501,12.52593509,1.633245607
2013/9/5,-1.011015675,0.667298796,3.346191215,0.110676739
2013/9/6,-4.356192679,0.084044408,-1.2369065,-0.250711633
2013/9/9,-9.387942109,3.153679908,2.291071204,2.355838499
2013/9/10,8.820811515,1.540669908,3.537660228,2.123398074
2013/9/11,-4.28263594,-0.268837389,-4.371790098,2.230588254
2013/9/12,2.1557062,-0.606709781,0.143016504,-0.423446818
2013/9/13,0.925395396,0.417791317,-2.161887882,1.232301394
2013/9/16,1.569862269,-0.290824194,1.130022925,1.930273425
2013/9/17,-0.524524326,1.872722138,3.403520859,0.563899584
2013/9/18,-0.015791373,2.532236965,5.919971962,2.369809391
2013/9/19,17.59721332,0.379925151,-2.323932703,-0.644098912
2013/9/20,7.686762834,-0.967174136,-2.709641612,-2.965168148
2013/9/23,-3.108130214,-0.62521028,2.045897266,-0.804312188
2013/9/24,1.683369223,0.196532007,2.090545379,-1.084156095
2013/9/25,3.990029041,-0.474358124,-1.736496806,-0.999863707
2013/9/26,4.58932895,1.750152881,-1.539784465,0.900920956
2013/9/27,2.995785623,-0.385485672,-3.929592673,-1.142657699
2013/9/30,3.233359787,-0.668369654,-2.765787142,-2.106566681
2013/10/1,-0.477065928,3.082344332,-0.395661097,1.024972785
2013/10/2,-15.61006319,-0.193819769,0.188191695,-0.963684117
2013/10/3,-10.55474041,-2.665778947,-4.517723725,-2.257627961
2013/10/4,11.06326813,2.213632052,2.887395267,1.268631039
2013/10/7,2.888448692,-2.454198794,-3.624467981,-2.261391215
2013/10/8,-11.38905504,-5.009442019,-6.895621751,-2.673196199
2013/10/9,-8.513825577,-1.153639004,-0.35047661,0.447500191
2013/10/10,6.147795947,5.639951275,5.037208382,5.456502677
2013/10/11,8.340055687,2.068736289,3.592339822,1.835242069
2013/10/14,1.426976572,1.543433715,-0.15533488,1.05252899
2013/10/15,5.871649988,-1.393737812,-4.432095768,-2.17710829
2013/10/16,-0.517830494,2.992875612,3.08608453,3.392336899
2013/10/17,-1.03372476,1.544500095,3.792993737,-0.035449852
2013/10/18,0.820566683,3.308828288,1.596198278,0.455383775
2013/10/21,-14.72187917,0.368522436,-2.730360596,-0.120944307
2013/10/22,-1.536061599,0.607135113,-0.647108787,1.225620769
2013/10/23,-10.25926898,-1.431454332,-2.503386179,-0.878122483
2013/10/24,13.14433695,1.400665972,4.115638313,1.555147395
2013/10/25,-5.037554252,0.916273009,-0.300025899,0.984415067
2013/10/28,-10.02148408,-0.204774608,1.500105911,-0.021675911
2013/10/29,2.472990523,0.774720631,1.788845446,1.789140294
2013/10/30,-7.980154496,-1.373869657,8.15436798,-0.9819615
2013/10/31,1.130507692,-0.693910884,-1.884968078,-1.168626703
2013/11/1,3.484108153,0.148607933,2.95005223,1.122493286
2013/11/4,20.08777853,0.92745102,0.553581857,0.37734822
2013/11/5,2.296660959,0.207667042,-2.54674672,-0.334098082
2013/11/6,-36.2678476,-0.501921388,-3.348261217,2.059453638
2013/11/7,-18.83689083,-4.744465214,-4.57911561,-2.427464996
2013/11/8,-3.255258639,4.011842388,5.124044386,2.690140682
2013/11/11,12.23268857,0.035721302,0.148905544,0.338159776
2013/11/12,-11.92121219,0.008291261,-0.148816906,-0.513682356
2013/11/13,1.632800569,2.912049225,12.17568727,1.126301294
2013/11/14,-1.982875998,0.451384161,0.353285214,0.862584955
2013/11/15,-3.906160576,0.83254882,1.7563375,1.346038289
2013/11/18,-25.59994463,-2.314367645,-1.284806265,0.224286887
2013/11/19,9.273835859,-1.109121895,-3.605595075,-0.140679594
2013/11/20,-9.873899596,-0.653686205,-2.119795816,-1.036667433
2013/11/21,2.04359673,3.053220003,2.849990172,1.716420914
2013/11/22,-1.474201474,1.416546574,-3.216766051,0.855403407
2013/11/25,-1.11220959,0.182881766,-0.540525605,0.120916764
2013/11/26,-0.70351291,1.450719352,0.809083892,0.004044165
2013/11/27,13.36120886,1.680044801,7.839616067,0.381545219
2013/11/29,0.669410482,0.935780951,-0.774426205,-0.169593342
2013/12/2,-6.108483701,-0.900886477,2.438717471,-1.20660856
2013/12/3,41.33456149,-0.498113842,-6.211118201,-1.470287848
2013/12/4,-9.934516263,0.049539285,3.76572745,-0.390364332
2013/12/5,2.752789764,-0.299653294,2.439937419,-1.073961423
2013/12/6,-5.552393776,1.819912922,6.909925755,3.139554948
2013/12/9,7.717041976,0.383382728,4.532865703,0.08317624
2013/12/10,1.04157839,-0.507526882,-3.068196263,-0.817445663
2013/12/11,-4.465769205,-3.489726609,-1.449401257,-2.028406455
2013/12/12,13.99919441,-0.337803242,-0.692520776,-1.642626359
2013/12/13,0.305146913,0.160689276,-0.06490135,0.253026952
2013/12/16,0.491195561,1.783942394,8.716080239,2.050254643
2013/12/17,7.63814464,-0.362326034,0.554386317,-0.146525842
2013/12/18,-7.346271153,2.881690393,-1.565590496,4.609530805
2013/12/19,-12.26517511,-0.732175938,-5.863280918,0.171790274
2013/12/20,4.476977145,2.87077331,4.27873452,0.649913345
2013/12/23,0.541137441,2.689573517,1.815230178,1.13231869
2013/12/24,13.68861024,0.39287522,-2.460832859,0.965656742
2013/12/26,6.754012285,0.70750971,3.901605468,1.869625953
2013/12/27,-7.041778001,-0.635321728,-3.48323259,-0.02229992
2013/12/30,2.183687852,-0.143747639,-1.547579744,0.392634969
2013/12/31,-3.296368091,1.347431515,1.128385155,1.096230132
2014/1/2,-0.548426017,-2.006421507,0.490506279,-2.040670437
2014/1/3,-0.900146902,-0.673413676,-8.411935713,0.435487354
2014/1/6,-4.27930119,-1.103000791,5.198925402,-0.681390821
2014/1/7,4.013520408,2.400527022,-1.209711149,1.610949096
2014/1/8,3.212959699,0.748221844,1.367542368,-1.031399303
2014/1/9,-6.196394753,-0.565343371,0.432467541,-0.273040818
2014/1/10,-3.067004361,1.111594994,-2.843900059,-0.117210589
2014/1/13,-10.945817,-3.67454194,-2.787337662,-2.724181042
2014/1/14,39.34541027,4.236855476,2.744889449,1.782513652
2014/1/15,4.434347474,1.904126684,-3.984118736,1.650191219
2014/1/16,10.41857065,0.225985081,-2.414992591,-0.984865859
2014/1/17,-1.403755045,-1.250980755,-2.56268412,0.632727884
2014/1/21,9.808981825,1.678348001,-1.692760943,-0.670167986
2014/1/22,2.65946157,1.019934876,2.995026933,-0.625973228
2014/1/23,4.116263441,-1.421164271,-2.433648329,-2.687142636
2014/1/24,-9.504132231,-5.37524177,-10.35545994,-4.911914603
2014/1/27,-7.130584192,-2.698532279,-0.474641108,-0.649123282
2014/1/28,12.9112133,0.878511905,0.342957353,1.431378442
2014/1/29,-4.414732593,-2.838607502,-3.119461059,-2.978455052
2014/1/30,10.85644581,4.423746677,3.372507937,1.744416184
2014/1/31,-1.954583118,-1.166592289,-5.170905345,-2.362352282
2014/2/3,-5.926492476,-6.513348344,-5.738513966,-5.192259306
2014/2/4,2.286720927,2.161642849,4.018788759,1.178054746
2014/2/5,-6.027964046,-1.238366671,-4.035945222,-0.081092945
2014/2/6,5.675954592,2.839924717,-0.064543017,3.048853547
2014/2/7,11.4215439,4.2357633,6.23369868,2.648201718
2014/2/10,13.44358399,1.351839374,-8.383844565,0.122039397
2014/2/11,0.076312576,2.584272101,2.529710364,3.05313512
2014/2/12,-1.653570339,0.610825449,2.211255558,-0.481876263
2014/2/13,5.517882239,2.343327883,-2.555504797,0.996777738
2014/2/14,-1.754491423,0.198081907,5.320720162,1.977839463
2014/2/18,6.89920017,1.693555418,2.501880025,-0.37126131
2014/2/19,-12.34720177,-2.037900383,-1.898088488,-1.392401924
2014/2/20,21.08363738,1.746127255,3.339176667,1.444307431
2014/2/21,-0.441134448,-0.242527914,1.213773661,-0.463794293
2014/2/24,9.602241418,1.733354287,-0.977662536,1.612091931
2014/2/25,34.86044108,-0.313302912,-3.045853159,-0.42388725
2014/2/26,5.041340809,0.260635928,5.036432233,0.289715606
2014/2/27,-0.455038626,1.565099276,-0.41288483,1.14579147
2014/2/28,-7.651758137,-0.625733689,-3.861734016,0.753718663
2014/3/3,5.871378066,-1.788483143,0.061931398,-2.353920024
